model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,map_kb,map_kw,map_gamma
simgp_core,random,3,0,0.13228262258939438,0.0775971297091797,0.5,0.7272727272727273,0.5925925925925926,11,0.8539325842696629,0.7,0.6,1.0
physgp_core,random,3,0,0.2731879680523319,0.21220385532597755,0.3333333333333333,0.45454545454545453,0.3846153846153846,11,0.8089887640449438,,,
physgp_rich,random,3,0,0.2751656941601747,0.21626651595535942,0.3333333333333333,0.45454545454545453,0.3846153846153846,11,0.8089887640449438,,,
simgp_rich,random,3,0,0.13236377277655012,0.07832261739587522,0.5,0.7272727272727273,0.5925925925925926,11,0.8651685393258427,,,
pinn_rich,random,3,0,0.19065643426321222,0.13017273261799386,1.0,0.0,0.0,11,0.42696629213483145,,,
mean_of_samples,random,3,0,0.28303875728733846,0.2274140215132697,1.0,0.0,0.0,11,,,,
nearest_sample,random,3,0,0.22785640346821656,0.17005633572011805,1.0,0.0,0.0,11,,,,
decay_only,random,3,0,0.27622606464486554,0.2189365531864007,0.3333333333333333,0.45454545454545453,0.3846153846153846,11,,,,
simgp_core,random,4,0,0.13333979739477478,0.07955205513804951,0.5294117647058824,0.8181818181818182,0.6428571428571428,11,0.8068181818181818,0.55,0.6,1.0
physgp_core,random,4,0,0.26854546175021854,0.19801633287655876,0.3333333333333333,0.45454545454545453,0.3846153846153846,11,0.6931818181818182,,,
physgp_rich,random,4,0,0.24146598303606792,0.16847995635069193,0.375,0.5454545454545454,0.4444444444444444,11,0.7272727272727273,,,
simgp_rich,random,4,0,0.13183875520451147,0.07754242085259953,0.5,0.7272727272727273,0.5925925925925926,11,0.8409090909090909,,,
mean_of_samples,random,4,0,0.28298821368550575,0.22358388167736284,1.0,0.0,0.0,11,,,,
nearest_sample,random,4,0,0.22471294589797178,0.1602012681224472,1.0,0.0,0.0,11,,,,
decay_only,random,4,0,0.25861642331366974,0.20109222011530614,0.3333333333333333,0.45454545454545453,0.3846153846153846,11,,,,
simgp_core,random,5,0,0.10548922336709449,0.07029166594819508,1.0,1.0,1.0,11,0.735632183908046,0.1,0.6,1.0
physgp_core,random,5,0,0.20500223687869193,0.1314044393387242,1.0,0.0,0.0,11,0.8045977011494253,,,
physgp_rich,random,5,0,0.24437765116838114,0.17021387443790953,1.0,0.0,0.0,11,0.7931034482758621,,,
simgp_rich,random,5,0,0.09740935036839674,0.06285070588261162,0.8,0.36363636363636365,0.5000000000000001,11,0.8850574712643678,,,
pinn_rich,random,5,0,0.17311390998943552,0.11603985829719056,1.0,0.0,0.0,11,0.45977011494252873,,,
mean_of_samples,random,5,0,0.2845610560731367,0.226056818803432,1.0,0.0,0.0,11,,,,
nearest_sample,random,5,0,0.18088619624267901,0.1363907729238087,1.0,0.0,0.0,11,,,,
decay_only,random,5,0,0.2915354281402706,0.23581336268036018,1.0,0.0,0.0,11,,,,
simgp_core,random,6,0,0.09347336562723037,0.0646084146390812,1.0,0.8,0.888888888888889,10,0.7209302325581395,0.1,0.6,1.0
physgp_core,random,6,0,0.21485716886808906,0.1241372172195546,1.0,0.7,0.8235294117647058,10,0.7906976744186046,,,
physgp_rich,random,6,0,0.25102370178822025,0.15413771574227303,1.0,0.6,0.7499999999999999,10,0.9069767441860465,,,
simgp_rich,random,6,0,0.09013422165201004,0.06305190653331673,0.8,0.4,0.5333333333333333,10,0.813953488372093,,,
mean_of_samples,random,6,0,0.29093946468280274,0.23566898293148927,1.0,0.0,0.0,10,,,,
nearest_sample,random,6,0,0.1792514770182067,0.1329661220808469,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,6,0,0.30473150067813215,0.248116435829789,1.0,0.0,0.0,10,,,,
simgp_core,random,7,0,0.10439547733429169,0.07239371088271929,1.0,0.8,0.888888888888889,10,0.6235294117647059,0.1,0.6,1.0
physgp_core,random,7,0,0.2294554547398894,0.15310489716922246,1.0,0.7,0.8235294117647058,10,0.4470588235294118,,,
physgp_rich,random,7,0,0.24335962528407792,0.15861244285320245,1.0,0.5,0.6666666666666666,10,0.8705882352941177,,,
simgp_rich,random,7,0,0.08593433680236132,0.05813230393227356,1.0,0.4,0.5714285714285715,10,0.788235294117647,,,
mean_of_samples,random,7,0,0.28662052921492237,0.23107752521303876,1.0,0.0,0.0,10,,,,
nearest_sample,random,7,0,0.19959851869741957,0.15123869546949267,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,7,0,0.29109003009655354,0.23559697450897,1.0,0.0,0.0,10,,,,
simgp_core,random,8,0,0.10194026278793976,0.07271454602800839,1.0,0.7,0.8235294117647058,10,0.6309523809523809,0.1,0.6,1.0
physgp_core,random,8,0,0.22986659630560793,0.15314878943339544,1.0,0.7,0.8235294117647058,10,0.4880952380952381,,,
physgp_rich,random,8,0,0.2290264452759046,0.14275149238575344,1.0,0.6,0.7499999999999999,10,0.8214285714285714,,,
simgp_rich,random,8,0,0.0878012993021829,0.0586631580461228,1.0,0.4,0.5714285714285715,10,0.75,,,
pinn_rich,random,8,0,0.1626062377606696,0.10720378277183906,1.0,0.3,0.4615384615384615,10,0.5357142857142857,,,
mean_of_samples,random,8,0,0.2935651425811868,0.23725799956109678,1.0,0.0,0.0,10,,,,
nearest_sample,random,8,0,0.20014365658267333,0.15049258554172887,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,8,0,0.30691280788082553,0.24919512426726462,1.0,0.0,0.0,10,,,,
simgp_core,random,9,0,0.10325663112529722,0.07340465665383969,1.0,0.7,0.8235294117647058,10,0.6385542168674698,0.1,0.6,1.0
physgp_core,random,9,0,0.23212191227770335,0.1574388104942257,1.0,0.7,0.8235294117647058,10,0.3614457831325301,,,
physgp_rich,random,9,0,0.22955314137490423,0.14781059360443552,1.0,0.6,0.7499999999999999,10,0.8072289156626506,,,
simgp_rich,random,9,0,0.08633588815778298,0.055986175854135824,1.0,0.4,0.5714285714285715,10,0.7831325301204819,,,
mean_of_samples,random,9,0,0.29175687801289246,0.23536698402939787,1.0,0.0,0.0,10,,,,
nearest_sample,random,9,0,0.20460304809248755,0.1556491937880782,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,9,0,0.29979617001009917,0.2428292834784834,1.0,0.0,0.0,10,,,,
simgp_core,random,10,0,0.07965971494957431,0.055524600414187636,0.8888888888888888,0.8,0.8421052631578948,10,0.7682926829268293,0.1,0.6,1.0
physgp_core,random,10,0,0.22521877800420542,0.14751613654999798,1.0,0.7,0.8235294117647058,10,0.6585365853658537,,,
physgp_rich,random,10,0,0.23784054104890162,0.14830754246165095,1.0,0.6,0.7499999999999999,10,0.8292682926829268,,,
simgp_rich,random,10,0,0.0837704728388315,0.06444413897774086,0.8571428571428571,0.6,0.7058823529411764,10,0.6707317073170732,,,
pinn_rich,random,10,0,0.16601810133137207,0.11027442732760284,1.0,0.4,0.5714285714285715,10,0.5121951219512195,,,
mean_of_samples,random,10,0,0.2950919713953897,0.2393538536080746,1.0,0.0,0.0,10,,,,
nearest_sample,random,10,0,0.20414077074642237,0.15383575403806882,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,10,0,0.3027289384726314,0.24668646180602377,1.0,0.0,0.0,10,,,,
simgp_core,random,11,0,0.08476912287907355,0.05978502542543567,0.875,0.7,0.7777777777777777,10,0.7407407407407407,0.1,0.6,1.0
physgp_core,random,11,0,0.1798205949330122,0.12174618732352394,0.7,0.7,0.7,10,0.5925925925925926,,,
physgp_rich,random,11,0,0.23925803844133825,0.15252926726366986,1.0,0.6,0.7499999999999999,10,0.7901234567901234,,,
simgp_rich,random,11,0,0.0857307792517069,0.05891109498313128,1.0,0.2,0.33333333333333337,10,0.8024691358024691,,,
mean_of_samples,random,11,0,0.29146639890815385,0.2353064613354827,1.0,0.0,0.0,10,,,,
nearest_sample,random,11,0,0.20039826544771203,0.1455565760521754,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,11,0,0.2943828173931252,0.23863022844752907,1.0,0.0,0.0,10,,,,
simgp_core,random,12,0,0.09818891460443217,0.06619321485044051,0.8571428571428571,0.6,0.7058823529411764,10,0.7625,0.1,0.6,1.0
physgp_core,random,12,0,0.1532945858898989,0.10378920579345316,0.4,0.2,0.26666666666666666,10,0.775,,,
physgp_rich,random,12,0,0.25032204923824647,0.16113033476465777,1.0,0.7,0.8235294117647058,10,0.85,,,
simgp_rich,random,12,0,0.07864328376583268,0.057531684811543984,0.8571428571428571,0.6,0.7058823529411764,10,0.7,,,
pinn_rich,random,12,0,0.1432302618457766,0.09451721928732007,1.0,0.4,0.5714285714285715,10,0.5375,,,
mean_of_samples,random,12,0,0.28864611580235344,0.2315926671983294,1.0,0.0,0.0,10,,,,
nearest_sample,random,12,0,0.18801099858725456,0.1354439169509431,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,12,0,0.28689488838960525,0.2311923426033514,1.0,0.0,0.0,10,,,,
simgp_core,random,13,0,0.08267587031832958,0.05193742459976278,0.875,0.7,0.7777777777777777,10,0.7468354430379747,0.1,0.6,1.0
physgp_core,random,13,0,0.14978023176834757,0.10105322937169,0.4,0.2,0.26666666666666666,10,0.759493670886076,,,
physgp_rich,random,13,0,0.23201937404272538,0.14654482970199875,1.0,0.6,0.7499999999999999,10,0.810126582278481,,,
simgp_rich,random,13,0,0.07941564008752784,0.05925163120594301,0.8571428571428571,0.6,0.7058823529411764,10,0.6708860759493671,,,
mean_of_samples,random,13,0,0.2898198615274438,0.23302849594525352,1.0,0.0,0.0,10,,,,
nearest_sample,random,13,0,0.16668630325988,0.12046210427066839,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,13,0,0.2858486739236802,0.2310062560576398,1.0,0.0,0.0,10,,,,
simgp_core,random,14,0,0.08907056511114755,0.05556311992579534,0.875,0.7,0.7777777777777777,10,0.7692307692307693,0.1,0.6,1.0
physgp_core,random,14,0,0.15638168006471437,0.10647912542648837,0.5714285714285714,0.4,0.47058823529411764,10,0.6794871794871795,,,
physgp_rich,random,14,0,0.21620429578548603,0.12630933280932094,1.0,0.5,0.6666666666666666,10,0.8461538461538461,,,
simgp_rich,random,14,0,0.08376004913440091,0.058484931177990356,1.0,0.2,0.33333333333333337,10,0.7307692307692307,,,
mean_of_samples,random,14,0,0.2906475517198384,0.23291594195278228,1.0,0.0,0.0,10,,,,
nearest_sample,random,14,0,0.16638312323965326,0.12011302834939051,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,14,0,0.28426094721734935,0.22948754140783606,1.0,0.0,0.0,10,,,,
simgp_core,random,15,0,0.07144014155410473,0.042887344707885966,1.0,0.7,0.8235294117647058,10,0.7922077922077922,0.1,0.6,1.0
physgp_core,random,15,0,0.1736621194953627,0.11229915627939636,1.0,0.2,0.33333333333333337,10,0.8051948051948052,,,
physgp_rich,random,15,0,0.23013931352283548,0.1417762641557174,1.0,0.4,0.5714285714285715,10,0.7792207792207793,,,
simgp_rich,random,15,0,0.07714430811969315,0.05196683902878695,1.0,0.5,0.6666666666666666,10,0.7402597402597403,,,
pinn_rich,random,15,0,0.15815445077974266,0.10434678115658226,1.0,0.3,0.4615384615384615,10,0.4025974025974026,,,
mean_of_samples,random,15,0,0.2929492857057691,0.23577876723377697,1.0,0.0,0.0,10,,,,
nearest_sample,random,15,0,0.1609437652989126,0.11284523064082835,1.0,0.3,0.4615384615384615,10,,,,
decay_only,random,15,0,0.2903886887103958,0.2345417452695282,1.0,0.0,0.0,10,,,,
simgp_core,uncertainty,3,0,0.12930591549190715,0.07484134371060316,0.5,0.7272727272727273,0.5925925925925926,11,0.8539325842696629,0.55,0.6,1.0
simgp_core,uncertainty,4,0,0.08678309667694216,0.04865042315801372,1.0,0.7,0.8235294117647058,10,0.8522727272727273,0.1,0.6,1.0
simgp_core,uncertainty,5,0,0.08755067601328767,0.049637649997228174,1.0,0.6666666666666666,0.8,9,0.7586206896551724,0.1,0.6,1.0
simgp_core,uncertainty,6,0,0.0971107432876603,0.05503381920267316,0.6666666666666666,0.75,0.7058823529411765,8,0.8953488372093024,0.25,0.6,1.0
simgp_core,uncertainty,7,0,0.09462028258427209,0.057079936019877875,0.875,1.0,0.9333333333333333,7,0.9058823529411765,0.25,0.6,1.0
simgp_core,uncertainty,8,0,0.09536051069625895,0.05845583074981262,0.875,1.0,0.9333333333333333,7,0.8690476190476191,0.25,0.6,1.0
simgp_core,uncertainty,9,0,0.11022803245488899,0.07719008565132926,0.875,1.0,0.9333333333333333,7,0.8072289156626506,0.25,0.6,1.0
simgp_core,uncertainty,10,0,0.10737503107389687,0.07481880174484477,0.875,1.0,0.9333333333333333,7,0.7439024390243902,0.25,0.6,1.0
simgp_core,uncertainty,11,0,0.10610227264201012,0.072471255787549,0.875,1.0,0.9333333333333333,7,0.7283950617283951,0.25,0.6,1.0
simgp_core,uncertainty,12,0,0.10359290564820244,0.06962050989963758,0.875,1.0,0.9333333333333333,7,0.8125,0.25,0.6,1.0
simgp_core,uncertainty,13,0,0.10251864586704733,0.06501263842311551,0.875,1.0,0.9333333333333333,7,0.6962025316455697,0.25,0.6,1.0
simgp_core,uncertainty,14,0,0.06875868488706975,0.04145477829081192,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.7435897435897436,0.1,0.6,1.0
simgp_core,uncertainty,15,0,0.08877035111251724,0.04767987847529462,0.8,0.6666666666666666,0.7272727272727272,6,0.948051948051948,0.1,1.0,0.0
simgp_core,straddle,3,0,0.13391001585883097,0.08157776883336929,0.5,1.0,0.6666666666666666,11,0.8764044943820225,0.7,0.6,1.0
simgp_core,straddle,4,0,0.13535399404820267,0.08881391118461922,0.8461538461538461,1.0,0.9166666666666666,11,0.8636363636363636,0.1,0.6,1.0
simgp_core,straddle,5,0,0.06323301755792272,0.04061745970147238,0.8461538461538461,1.0,0.9166666666666666,11,0.632183908045977,0.1,0.6,1.0
simgp_core,straddle,6,0,0.09120709704174611,0.057494842682937274,0.8333333333333334,1.0,0.9090909090909091,10,0.7441860465116279,0.1,0.6,1.0
simgp_core,straddle,7,0,0.14194058657702915,0.09011175253683948,0.8181818181818182,1.0,0.9,9,0.4470588235294118,0.1,0.6,1.0
simgp_core,straddle,8,0,0.07456785188496567,0.045136223077040315,1.0,1.0,1.0,9,0.9047619047619048,0.1,0.6,1.0
simgp_core,straddle,9,0,0.076301333174622,0.045798952346972066,1.0,1.0,1.0,9,0.9036144578313253,0.1,0.6,1.0
simgp_core,straddle,10,0,0.07538658169404626,0.044907763749807046,1.0,1.0,1.0,8,0.9146341463414634,0.1,0.6,1.0
simgp_core,straddle,11,0,0.074257922883938,0.0443092537351206,1.0,1.0,1.0,7,0.9135802469135802,0.1,0.6,1.0
simgp_core,straddle,12,0,0.06486896775292432,0.035364692677622524,1.0,1.0,1.0,6,0.95,0.1,0.6,1.0
simgp_core,straddle,13,0,0.06488566188992492,0.03568529102317589,1.0,1.0,1.0,5,0.9493670886075949,0.1,0.6,1.0
simgp_core,straddle,14,0,0.06503285804685151,0.03476754473618446,1.0,1.0,1.0,5,0.9487179487179487,0.1,0.6,1.0
simgp_core,straddle,15,0,0.06658857415959378,0.035518060841981745,1.0,1.0,1.0,5,0.948051948051948,0.1,0.6,1.0
simgp_core,random,3,1,0.10723726677252257,0.05929576791139616,0.3684210526315789,1.0,0.5384615384615384,7,0.8314606741573034,0.7,0.6,1.0
physgp_core,random,3,1,0.22882928803636382,0.16491564060036257,0.3181818181818182,1.0,0.4827586206896552,7,0.06741573033707865,,,
physgp_rich,random,3,1,0.2297636021679029,0.1666103741405091,0.3181818181818182,1.0,0.4827586206896552,7,0.16853932584269662,,,
simgp_rich,random,3,1,0.10363750216006054,0.05557483327892942,0.3888888888888889,1.0,0.56,7,0.8539325842696629,,,
pinn_rich,random,3,1,0.17930390691485368,0.12518054645780866,1.0,0.0,0.0,7,0.48314606741573035,,,
mean_of_samples,random,3,1,0.2974638509228093,0.24015544596437396,1.0,0.0,0.0,7,,,,
nearest_sample,random,3,1,0.19834488649850945,0.14232238804447253,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,3,1,0.2297633490875827,0.1666096984800455,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,4,1,0.10731051267353754,0.06182291759694402,0.3684210526315789,1.0,0.5384615384615384,7,0.8522727272727273,0.7,0.6,1.0
physgp_core,random,4,1,0.22514423269829537,0.15953288029487103,0.3181818181818182,1.0,0.4827586206896552,7,0.18181818181818182,,,
physgp_rich,random,4,1,0.2249800024784477,0.15951389047450323,0.3181818181818182,1.0,0.4827586206896552,7,0.22727272727272727,,,
simgp_rich,random,4,1,0.10383261192042155,0.05419044167401732,0.3888888888888889,1.0,0.56,7,0.8522727272727273,,,
mean_of_samples,random,4,1,0.2628570911767547,0.21277451334294045,1.0,0.0,0.0,7,,,,
nearest_sample,random,4,1,0.19871383076061458,0.14042392961110234,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,4,1,0.22507068429857896,0.16000710862544976,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,5,1,0.10672345853339954,0.05610418807269765,0.4117647058823529,1.0,0.5833333333333334,7,0.8275862068965517,0.7,0.6,1.0
physgp_core,random,5,1,0.22639581327339167,0.15634457027004525,0.3181818181818182,1.0,0.4827586206896552,7,0.26436781609195403,,,
physgp_rich,random,5,1,0.22267777377425124,0.15640749162184273,0.3181818181818182,1.0,0.4827586206896552,7,0.27586206896551724,,,
simgp_rich,random,5,1,0.10439087164321488,0.05426055572570656,0.3888888888888889,1.0,0.56,7,0.8505747126436781,,,
pinn_rich,random,5,1,0.1606788171915957,0.10286615111530348,1.0,0.0,0.0,7,0.5057471264367817,,,
mean_of_samples,random,5,1,0.25100736570964677,0.1934220026205862,1.0,0.0,0.0,7,,,,
nearest_sample,random,5,1,0.18069149603856552,0.12639468011803434,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,5,1,0.22290080430657042,0.1578780298697071,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,6,1,0.10700703385636226,0.05614457589140665,0.4117647058823529,1.0,0.5833333333333334,7,0.8255813953488372,0.7,0.6,1.0
physgp_core,random,6,1,0.22693638817001466,0.15894986564297628,0.3181818181818182,1.0,0.4827586206896552,7,0.22093023255813954,,,
physgp_rich,random,6,1,0.22370763637322436,0.15875884902171353,0.3181818181818182,1.0,0.4827586206896552,7,0.2441860465116279,,,
simgp_rich,random,6,1,0.10465706315444924,0.05349471832639037,0.3888888888888889,1.0,0.56,7,0.8488372093023255,,,
mean_of_samples,random,6,1,0.27064122401575685,0.2069939189016626,1.0,0.0,0.0,7,,,,
nearest_sample,random,6,1,0.17135014887572475,0.1203925855129337,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,6,1,0.22380655782972173,0.16027230825509337,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,7,1,0.10694740340577051,0.056411866631303535,0.4117647058823529,1.0,0.5833333333333334,7,0.8235294117647058,0.7,0.6,1.0
physgp_core,random,7,1,0.22452739784169368,0.1606546136371979,0.3181818181818182,1.0,0.4827586206896552,7,0.16470588235294117,,,
physgp_rich,random,7,1,0.2265479264670121,0.16406505594450863,0.3181818181818182,1.0,0.4827586206896552,7,0.09411764705882353,,,
simgp_rich,random,7,1,0.10755785883104244,0.05889307017054049,0.3888888888888889,1.0,0.56,7,0.8235294117647058,,,
mean_of_samples,random,7,1,0.2725085062014442,0.20902497876882511,1.0,0.0,0.0,7,,,,
nearest_sample,random,7,1,0.17044263911732402,0.12013214800846228,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,7,1,0.2247690066711827,0.16188970475781045,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,8,1,0.10772045640206902,0.05672200778693017,0.4117647058823529,1.0,0.5833333333333334,7,0.8214285714285714,0.7,0.6,1.0
physgp_core,random,8,1,0.22597411312465585,0.16234351698608132,0.3181818181818182,1.0,0.4827586206896552,7,0.14285714285714285,,,
physgp_rich,random,8,1,0.22678886712461643,0.16258690862392636,0.3181818181818182,1.0,0.4827586206896552,7,0.20238095238095238,,,
simgp_rich,random,8,1,0.10783963047704721,0.05879100860259998,0.4117647058823529,1.0,0.5833333333333334,7,0.8214285714285714,,,
pinn_rich,random,8,1,0.12911829570785716,0.0847276729875517,1.0,0.2857142857142857,0.4444444444444445,7,0.5476190476190477,,,
mean_of_samples,random,8,1,0.282016499080453,0.217904572332834,1.0,0.0,0.0,7,,,,
nearest_sample,random,8,1,0.17114373017555123,0.12043704960127144,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,8,1,0.2262237135861681,0.1634363391992179,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,9,1,0.10895545110402899,0.060745889744969424,0.3684210526315789,1.0,0.5384615384615384,7,0.7710843373493976,0.7,0.6,1.0
physgp_core,random,9,1,0.19600781366052242,0.1318583754919139,0.3181818181818182,1.0,0.4827586206896552,7,0.4578313253012048,,,
physgp_rich,random,9,1,0.20328146208113476,0.14327357734795548,0.3181818181818182,1.0,0.4827586206896552,7,0.3614457831325301,,,
simgp_rich,random,9,1,0.10884887803572894,0.05941201955470367,0.3888888888888889,1.0,0.56,7,0.7590361445783133,,,
mean_of_samples,random,9,1,0.2865842448284309,0.2235515493480174,1.0,0.0,0.0,7,,,,
nearest_sample,random,9,1,0.17465817900296346,0.12623094993637923,0.3333333333333333,0.14285714285714285,0.2,7,,,,
decay_only,random,9,1,0.21597641199492684,0.16268556001567921,0.3181818181818182,1.0,0.4827586206896552,7,,,,
simgp_core,random,10,1,0.0596417329672761,0.03602606694298846,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.8902439024390244,0.1,0.6,1.0
physgp_core,random,10,1,0.14342399353788932,0.10395369072873277,0.18181818181818182,0.3333333333333333,0.23529411764705885,6,0.4146341463414634,,,
physgp_rich,random,10,1,0.15567231102024168,0.11688790948788728,0.0,0.0,0.0,6,0.7073170731707317,,,
simgp_rich,random,10,1,0.07090174220612004,0.05035114786832065,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.7926829268292683,,,
pinn_rich,random,10,1,0.1057307999923694,0.072878816835702,0.42857142857142855,0.5,0.4615384615384615,6,0.524390243902439,,,
mean_of_samples,random,10,1,0.2604505086406784,0.1994792243195117,1.0,0.0,0.0,6,,,,
nearest_sample,random,10,1,0.15268556509014145,0.11328594268938418,0.1,0.16666666666666666,0.125,6,,,,
decay_only,random,10,1,0.2286550701327224,0.1788824864523591,0.0,0.0,0.0,6,,,,
simgp_core,random,11,1,0.06169980148527605,0.03751410305667634,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.7037037037037037,0.1,0.6,1.0
physgp_core,random,11,1,0.14329217509638326,0.10176828385607803,0.1,0.16666666666666666,0.125,6,0.38271604938271603,,,
physgp_rich,random,11,1,0.15735946965420877,0.11890454843113019,0.0,0.0,0.0,6,0.7037037037037037,,,
simgp_rich,random,11,1,0.07266646011412382,0.05190588539031248,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.7283950617283951,,,
mean_of_samples,random,11,1,0.24753027505224773,0.18987801483823222,1.0,0.0,0.0,6,,,,
nearest_sample,random,11,1,0.14118308717205097,0.1061224386827501,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,,,,
decay_only,random,11,1,0.22928255436209422,0.17927800330430094,0.0,0.0,0.0,6,,,,
simgp_core,random,12,1,0.06292599523945407,0.03918577233340918,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.6875,0.1,0.6,1.0
physgp_core,random,12,1,0.16409122253571243,0.1146642502624637,0.0,0.0,0.0,6,0.3875,,,
physgp_rich,random,12,1,0.15770344984364837,0.11174113921355092,0.0,0.0,0.0,6,0.625,,,
simgp_rich,random,12,1,0.07296991613463301,0.05148683120711979,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.725,,,
pinn_rich,random,12,1,0.11018948553963223,0.08117762942421204,1.0,0.5,0.6666666666666666,6,0.4,,,
mean_of_samples,random,12,1,0.252038894338788,0.19264699557214252,1.0,0.0,0.0,6,,,,
nearest_sample,random,12,1,0.14203946782947408,0.10720283664094969,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,,,,
decay_only,random,12,1,0.231480128160048,0.18046307416232557,0.0,0.0,0.0,6,,,,
simgp_core,random,13,1,0.06272008519495183,0.038389305239433916,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.6962025316455697,0.1,0.6,1.0
physgp_core,random,13,1,0.1492251376829571,0.10999069749540065,0.5,1.0,0.6666666666666666,6,0.34177215189873417,,,
physgp_rich,random,13,1,0.13408104398146473,0.08574827668384635,0.36363636363636365,0.6666666666666666,0.4705882352941177,6,0.6582278481012658,,,
simgp_rich,random,13,1,0.07440047637575976,0.053419140419556296,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.7088607594936709,,,
mean_of_samples,random,13,1,0.247644458433821,0.18979725836168293,1.0,0.0,0.0,6,,,,
nearest_sample,random,13,1,0.1388735640049757,0.10295302724169639,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,,,,
decay_only,random,13,1,0.23002292365138974,0.17984130500435366,0.0,0.0,0.0,6,,,,
simgp_core,random,14,1,0.06180849402240277,0.03638806058758673,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.6923076923076923,0.1,0.6,1.0
physgp_core,random,14,1,0.14759614192172194,0.1028128819814771,0.1,0.16666666666666666,0.125,6,0.47435897435897434,,,
physgp_rich,random,14,1,0.14441462147660433,0.10161439170587577,0.14285714285714285,0.16666666666666666,0.15384615384615383,6,0.5512820512820513,,,
simgp_rich,random,14,1,0.0724081291768433,0.04734148964890126,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.7051282051282052,,,
mean_of_samples,random,14,1,0.2500353073858557,0.19166874789514382,1.0,0.0,0.0,6,,,,
nearest_sample,random,14,1,0.1317656717523563,0.10159537483600886,0.3333333333333333,0.16666666666666666,0.2222222222222222,6,,,,
decay_only,random,14,1,0.23147004231157814,0.18111318212018454,0.0,0.0,0.0,6,,,,
simgp_core,random,15,1,0.06186311648458559,0.036531761859170245,0.7142857142857143,0.8333333333333334,0.7692307692307692,6,0.7142857142857143,0.1,0.6,1.0
physgp_core,random,15,1,0.14826851493727813,0.10992322400419044,0.6,1.0,0.7499999999999999,6,0.2987012987012987,,,
