model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
simgp24,random,3,0,0.0956855525923581,0.6538461538461539,1.0,0.7906976744186047,17,1.0,0.25,0.875,1.0,0.11054601429962732,0.6666666666666666,1.0,0.25,0.6,0.5,0.85,1.1,1.1
simgp24_g75,random,3,0,0.22858228507695297,0.6296296296296297,1.0,0.7727272727272727,17,0.34375,0.0,0.125,0.71875,,,,,,,,,
simgp_timeblind,random,3,0,0.18079826279717112,1.0,0.11764705882352941,0.21052631578947367,17,0.625,,,,0.33089528747543107,0.0,0.375,,,,,,
mean_of_samples,random,3,0,0.24502506528636323,1.0,0.0,0.0,17,0.0,,,,0.3509386491930367,0.0,0.0,,,,,,
simgp24,random,4,0,0.06740818519460355,0.8333333333333334,0.9375,0.8823529411764706,16,1.0,0.7741935483870968,0.967741935483871,1.0,0.2164528576394509,0.6666666666666666,1.0,0.55,0.1,0.0,0.85,1.1,0.9
simgp24_g75,random,4,0,0.2237038476128061,0.64,1.0,0.7804878048780487,16,0.0967741935483871,0.0,0.06451612903225806,0.3870967741935484,,,,,,,,,
simgp_timeblind,random,4,0,0.1689667826261351,0.8333333333333334,0.3125,0.45454545454545453,16,0.7419354838709677,,,,0.3606594830185004,0.0,0.3225806451612903,,,,,,
mean_of_samples,random,4,0,0.2258109237630888,1.0,0.0,0.0,16,0.0,,,,0.3898877052838774,0.0,0.0,,,,,,
simgp24,random,5,0,0.5210646077753602,0.9166666666666666,0.7333333333333333,0.8148148148148148,15,0.7666666666666667,0.43333333333333335,0.6333333333333333,0.8,1.046289151037262,0.3333333333333333,0.6333333333333333,0.25,0.1,1.0,1.15,1.1,0.9
simgp24_g75,random,5,0,0.047666423573829116,1.0,0.9333333333333333,0.9655172413793104,15,0.9333333333333333,0.7333333333333333,0.8666666666666667,1.0,,,,,,,,,
simgp_timeblind,random,5,0,0.1627982921409937,1.0,0.13333333333333333,0.23529411764705882,15,0.7333333333333333,,,,0.34147522462249275,0.0,0.36666666666666664,,,,,,
mean_of_samples,random,5,0,0.2333093012985402,1.0,0.0,0.0,15,0.0,,,,0.38038062647232407,0.0,0.0,,,,,,
simgp24,random,6,0,0.12654091082958469,0.9166666666666666,0.7333333333333333,0.8148148148148148,15,0.8620689655172413,0.5172413793103449,0.7931034482758621,0.896551724137931,0.08121254018942375,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,6,0,0.03869410570879285,1.0,0.9333333333333333,0.9655172413793104,15,1.0,0.6896551724137931,0.8620689655172413,1.0,,,,,,,,,
simgp_timeblind,random,6,0,0.21660077989664198,1.0,0.06666666666666667,0.125,15,0.3448275862068966,,,,0.2961994497108016,0.0,0.27586206896551724,,,,,,
mean_of_samples,random,6,0,0.2470753450207955,1.0,0.0,0.0,15,0.0,,,,0.3563771026789678,0.0,0.0,,,,,,
simgp24,random,7,0,0.06539582220024179,0.9230769230769231,0.8571428571428571,0.888888888888889,14,1.0,0.6785714285714286,0.9285714285714286,1.0,0.13765328692598044,0.5,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,7,0,0.03003476606589596,0.8235294117647058,1.0,0.9032258064516129,14,1.0,0.75,1.0,1.0,,,,,,,,,
simgp_timeblind,random,7,0,0.17656848661082727,1.0,0.14285714285714285,0.25,14,0.5,,,,0.2616467863067415,0.0,0.6071428571428571,,,,,,
mean_of_samples,random,7,0,0.23903846040959717,1.0,0.0,0.0,14,0.0,,,,0.37409147779301544,0.0,0.0,,,,,,
simgp24,random,8,0,0.08753959429403164,0.8,0.9230769230769231,0.8571428571428571,13,1.0,0.8148148148148148,0.9259259259259259,1.0,0.1052039249034984,0.5,1.0,0.1,0.3,0.5,1.15,1.0,1.0
simgp24_g75,random,8,0,0.03195546475155613,1.0,0.8461538461538461,0.9166666666666666,13,1.0,0.5555555555555556,0.9629629629629629,1.0,,,,,,,,,
simgp_timeblind,random,8,0,0.21370259055893506,1.0,0.07692307692307693,0.14285714285714288,13,0.4074074074074074,,,,0.2796475429086501,0.0,0.7407407407407407,,,,,,
mean_of_samples,random,8,0,0.24058828632351642,1.0,0.0,0.0,13,0.0,,,,0.3770212505761241,0.0,0.0,,,,,,
simgp24,random,9,0,0.11963186263665314,0.7647058823529411,1.0,0.8666666666666666,13,0.9230769230769231,0.5384615384615384,0.8461538461538461,1.0,0.10863532753890824,0.5,1.0,0.1,0.3,0.5,1.15,1.0,1.0
simgp24_g75,random,9,0,0.033791636730727506,1.0,0.8461538461538461,0.9166666666666666,13,1.0,0.5,0.8461538461538461,1.0,,,,,,,,,
simgp_timeblind,random,9,0,0.2423634261412279,1.0,0.0,0.0,13,0.34615384615384615,,,,0.2567167050271615,0.0,0.7307692307692307,,,,,,
mean_of_samples,random,9,0,0.26014364150510866,1.0,0.0,0.0,13,0.0,,,,0.35042103646521455,0.0,0.0,,,,,,
simgp24,random,10,0,0.07018917677512448,0.8181818181818182,0.6923076923076923,0.7500000000000001,13,1.0,0.68,1.0,1.0,0.06877118937246365,0.5,1.0,0.1,0.3,0.5,1.15,1.0,1.0
simgp24_g75,random,10,0,0.09122298458631228,0.9090909090909091,0.7692307692307693,0.8333333333333333,13,0.96,0.56,0.84,0.96,,,,,,,,,
simgp_timeblind,random,10,0,0.24183083303835154,1.0,0.07692307692307693,0.14285714285714288,13,0.32,,,,0.2278528025169628,0.0,0.8,,,,,,
mean_of_samples,random,10,0,0.2721414693981106,1.0,0.0,0.0,13,0.0,,,,0.33260502490726246,0.0,0.0,,,,,,
simgp24,random,11,0,0.05390751751246486,0.9,0.75,0.8181818181818182,12,1.0,0.7083333333333334,1.0,1.0,0.1013674913291436,0.5,1.0,0.1,0.3,0.5,1.15,1.0,1.0
simgp24_g75,random,11,0,0.10434786412811191,1.0,0.6666666666666666,0.8,12,0.8333333333333334,0.5,0.6666666666666666,0.9166666666666666,,,,,,,,,
simgp_timeblind,random,11,0,0.24517296709257952,1.0,0.08333333333333333,0.15384615384615385,12,0.3333333333333333,,,,0.22150847087745573,0.0,0.7916666666666666,,,,,,
mean_of_samples,random,11,0,0.27907712191055917,1.0,0.0,0.0,12,0.0,,,,0.33006798216837574,0.0,0.0,,,,,,
simgp24,random,12,0,0.13144355154028994,0.8888888888888888,0.7272727272727273,0.7999999999999999,11,0.782608695652174,0.43478260869565216,0.7391304347826086,0.8260869565217391,0.10011671023788377,1.0,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,12,0,0.10335971437172324,0.875,0.6363636363636364,0.7368421052631579,11,0.8260869565217391,0.5217391304347826,0.6521739130434783,0.9565217391304348,,,,,,,,,
simgp_timeblind,random,12,0,0.2412588343040422,1.0,0.09090909090909091,0.16666666666666669,11,0.30434782608695654,,,,0.2287761569194353,0.0,0.782608695652174,,,,,,
mean_of_samples,random,12,0,0.2736548149783076,1.0,0.0,0.0,11,0.0,,,,0.3369824000974437,0.0,0.0,,,,,,
simgp24,random,13,0,0.04817069322225036,0.9,0.8181818181818182,0.8571428571428572,11,1.0,0.7272727272727273,0.9545454545454546,1.0,0.12929765741521398,0.0,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,13,0,0.04713275865451634,0.875,0.6363636363636364,0.7368421052631579,11,1.0,0.6363636363636364,0.9545454545454546,1.0,,,,,,,,,
simgp_timeblind,random,13,0,0.2553251402635347,1.0,0.09090909090909091,0.16666666666666669,11,0.2727272727272727,,,,0.2009770942146209,0.0,0.8181818181818182,,,,,,
mean_of_samples,random,13,0,0.2783624693047391,1.0,0.0,0.0,11,0.0,,,,0.3291161878794348,0.0,0.0,,,,,,
simgp24,random,14,0,0.07816638589148049,0.8888888888888888,0.7272727272727273,0.7999999999999999,11,1.0,0.47619047619047616,0.9523809523809523,1.0,0.09580600590184946,1.0,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,14,0,0.048374884473999485,0.8571428571428571,0.5454545454545454,0.6666666666666665,11,1.0,0.5714285714285714,0.9047619047619048,1.0,,,,,,,,,
simgp_timeblind,random,14,0,0.2615934486864284,1.0,0.09090909090909091,0.16666666666666669,11,0.23809523809523808,,,,0.19693373997388336,0.0,0.7619047619047619,,,,,,
mean_of_samples,random,14,0,0.2928760989048004,1.0,0.0,0.0,11,0.0,,,,0.3181521462830828,0.0,0.0,,,,,,
simgp24,random,15,0,0.08876528590093452,0.8888888888888888,0.7272727272727273,0.7999999999999999,11,0.9,0.4,0.9,1.0,0.12445169438497136,1.0,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24_g75,random,15,0,0.04645481119317319,0.875,0.6363636363636364,0.7368421052631579,11,1.0,0.6,0.9,1.0,,,,,,,,,
simgp_timeblind,random,15,0,0.3298730144400731,1.0,0.0,0.0,11,0.25,,,,0.16840894184979507,0.0,0.8,,,,,,
mean_of_samples,random,15,0,0.30835077034429664,1.0,0.0,0.0,11,0.0,,,,0.2998445868066971,0.0,0.0,,,,,,
simgp24,uncertainty,3,0,0.0956855525923581,0.6538461538461539,1.0,0.7906976744186047,17,1.0,0.25,0.875,1.0,0.11054601429962732,0.6666666666666666,1.0,0.25,0.6,0.5,0.85,1.1,1.1
simgp24,uncertainty,4,0,0.30883705935755856,1.0,0.8125,0.896551724137931,16,0.9032258064516129,0.5161290322580645,0.7419354838709677,0.9354838709677419,0.709646590939295,0.3333333333333333,0.7741935483870968,0.25,0.1,0.5,1.15,1.1,0.9
simgp24,uncertainty,5,0,0.31544131241412554,1.0,0.8,0.888888888888889,15,0.8333333333333334,0.5,0.7,0.9,0.8051409021774191,0.0,0.7333333333333333,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,uncertainty,6,0,0.19890472435625284,1.0,0.8,0.888888888888889,15,0.8275862068965517,0.5172413793103449,0.7586206896551724,0.896551724137931,0.7035705409516917,0.0,0.7931034482758621,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,uncertainty,7,0,0.042949025814807286,0.9230769230769231,0.8571428571428571,0.888888888888889,14,1.0,0.8214285714285714,1.0,1.0,0.1749290157058268,0.0,1.0,0.1,0.1,1.0,1.15,1.0,0.9
simgp24,uncertainty,8,0,0.056572996346752794,1.0,0.6428571428571429,0.782608695652174,14,1.0,0.8518518518518519,0.9259259259259259,1.0,0.18112219649832362,0.0,1.0,0.1,0.3,0.0,1.15,1.0,0.9
simgp24,uncertainty,9,0,0.11485843726182529,0.9166666666666666,0.8461538461538461,0.8799999999999999,13,0.9230769230769231,0.6153846153846154,0.8461538461538461,0.9230769230769231,0.5510683735851658,0.0,0.8846153846153846,0.1,0.3,0.5,1.15,1.1,0.95
simgp24,uncertainty,10,0,0.0638173494764594,0.9166666666666666,0.8461538461538461,0.8799999999999999,13,0.96,0.68,0.92,1.0,0.22164314552720565,0.0,0.84,0.1,0.3,0.5,1.15,1.1,0.95
simgp24,uncertainty,11,0,0.06391567679750094,0.8888888888888888,0.6666666666666666,0.761904761904762,12,0.9166666666666666,0.625,0.9166666666666666,1.0,0.21209969427222514,0.0,0.8333333333333334,0.1,0.3,0.0,1.15,1.0,0.9
simgp24,uncertainty,12,0,0.06398248783771544,0.875,0.6363636363636364,0.7368421052631579,11,0.9130434782608695,0.5652173913043478,0.8695652173913043,0.9565217391304348,0.2135458577258704,0.0,0.782608695652174,0.1,0.3,0.0,1.15,1.0,0.9
simgp24,uncertainty,13,0,0.10115208111787523,0.8571428571428571,0.6,0.7058823529411764,10,0.8636363636363636,0.6363636363636364,0.7272727272727273,0.9545454545454546,0.47598709447874815,0.0,0.8181818181818182,0.1,0.3,0.5,1.15,1.1,0.95
simgp24,uncertainty,14,0,0.11085449104905294,0.8181818181818182,0.9,0.8571428571428572,10,0.8095238095238095,0.6190476190476191,0.7619047619047619,0.9047619047619048,0.5696068514999054,0.0,0.8095238095238095,0.1,0.3,0.5,1.15,1.1,0.95
simgp24,uncertainty,15,0,0.11904995075307026,0.8,0.8888888888888888,0.8421052631578948,9,0.8,0.6,0.75,0.9,0.5485655030611042,0.0,0.8,0.1,0.3,0.5,1.15,1.1,0.95
simgp24,straddle,3,0,0.0956855525923581,0.6538461538461539,1.0,0.7906976744186047,17,1.0,0.25,0.875,1.0,0.11054601429962732,0.6666666666666666,1.0,0.25,0.6,0.5,0.85,1.1,1.1
simgp24,straddle,4,0,0.07464341004977587,1.0,0.6875,0.8148148148148148,16,1.0,0.9354838709677419,1.0,1.0,0.22184416825368616,0.0,1.0,0.25,0.1,0.0,1.15,1.1,0.9
simgp24,straddle,5,0,0.06731741283938646,1.0,0.6,0.7499999999999999,15,1.0,0.5333333333333333,0.9666666666666667,1.0,0.17132275436906327,0.3333333333333333,0.8333333333333334,0.25,0.1,0.0,1.15,1.1,0.9
simgp24,straddle,6,0,0.05315687559607856,0.8181818181818182,0.6428571428571429,0.7200000000000001,14,0.9655172413793104,0.4827586206896552,0.9655172413793104,1.0,0.15337563474071805,0.3333333333333333,0.9310344827586207,0.25,0.1,1.0,1.15,1.1,0.95
simgp24,straddle,7,0,0.06216517015707605,0.9166666666666666,0.8461538461538461,0.8799999999999999,13,0.8928571428571429,0.6785714285714286,0.8214285714285714,0.9285714285714286,0.10006287637763937,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle,8,0,0.05312591832339594,0.9090909090909091,0.8333333333333334,0.8695652173913043,12,1.0,0.8518518518518519,1.0,1.0,0.17790373479423982,0.5,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24,straddle,9,0,0.051806618299001746,0.9,0.8181818181818182,0.8571428571428572,11,1.0,0.8076923076923077,1.0,1.0,0.18572169830861676,0.5,1.0,0.1,0.3,0.5,1.15,1.0,0.95
simgp24,straddle,10,0,0.0800906949058019,1.0,0.8,0.888888888888889,10,0.88,0.68,0.84,0.96,0.4248040920788348,0.0,0.56,0.1,0.3,0.5,1.15,1.0,1.0
simgp24,straddle,11,0,0.08219896191994132,1.0,0.7777777777777778,0.8750000000000001,9,0.9583333333333334,0.6666666666666666,0.8333333333333334,0.9583333333333334,0.48739209938236194,0.0,0.5,0.1,0.3,0.5,1.15,1.0,0.95
simgp24,straddle,12,0,0.07364454827267065,1.0,0.75,0.8571428571428571,8,0.9130434782608695,0.6086956521739131,0.9130434782608695,0.9565217391304348,0.4734190114968455,0.0,0.5217391304347826,0.1,0.3,0.5,1.15,1.0,0.95
simgp24,straddle,13,0,0.0758424927162533,1.0,0.7142857142857143,0.8333333333333333,7,0.9545454545454546,0.6818181818181818,0.9090909090909091,0.9545454545454546,0.5223011895461286,0.0,0.5,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle,14,0,0.07188127537589989,1.0,0.6666666666666666,0.8,6,0.9523809523809523,0.7142857142857143,0.8571428571428571,0.9523809523809523,0.49265447292278514,0.0,0.5714285714285714,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle,15,0,0.07766096798979863,1.0,0.6,0.7499999999999999,5,0.95,0.75,0.9,0.95,0.5068821399856018,1.0,0.55,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,3,0,0.0956855525923581,0.6538461538461539,1.0,0.7906976744186047,17,1.0,0.25,0.875,1.0,0.11054601429962732,0.6666666666666666,1.0,0.25,0.6,0.5,0.85,1.1,1.1
simgp24,straddle_min,4,0,0.06769903746791314,1.0,0.625,0.7692307692307693,16,1.0,0.7096774193548387,1.0,1.0,0.15951423179660743,0.3333333333333333,1.0,0.25,0.1,0.0,1.15,1.1,0.9
simgp24,straddle_min,5,0,0.11810480253894456,0.9090909090909091,0.6666666666666666,0.7692307692307692,15,0.9,0.5666666666666667,0.8333333333333334,0.9333333333333333,0.09584016006778898,0.3333333333333333,1.0,0.25,0.1,0.5,1.15,1.1,0.9
simgp24,straddle_min,6,0,0.054529932592699934,0.9230769230769231,0.8571428571428571,0.888888888888889,14,0.9655172413793104,0.7241379310344828,0.9310344827586207,1.0,0.05927591310815425,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,7,0,0.0730192774326207,0.9230769230769231,0.8571428571428571,0.888888888888889,14,0.9285714285714286,0.6785714285714286,0.8928571428571429,0.9642857142857143,0.1089676946072356,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,8,0,0.0710608914440426,0.9230769230769231,0.8571428571428571,0.888888888888889,14,0.8888888888888888,0.6296296296296297,0.8518518518518519,0.9629629629629629,0.12173598546006008,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,9,0,0.05658350775673162,0.9166666666666666,0.8461538461538461,0.8799999999999999,13,0.8461538461538461,0.5769230769230769,0.8076923076923077,0.9615384615384616,0.07271982151833492,0.6666666666666666,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,10,0,0.057356599318342465,1.0,0.8461538461538461,0.9166666666666666,13,0.92,0.6,0.88,0.96,0.04952268043537443,0.6666666666666666,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,11,0,0.05450458457286327,0.8571428571428571,1.0,0.923076923076923,12,0.9583333333333334,0.6666666666666666,0.9583333333333334,0.9583333333333334,0.08235224297626148,0.3333333333333333,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,12,0,0.05195960202231595,0.8571428571428571,1.0,0.923076923076923,12,0.9565217391304348,0.6086956521739131,0.9130434782608695,0.9565217391304348,0.05909454665538617,0.3333333333333333,1.0,0.1,0.3,1.0,1.15,1.1,1.0
simgp24,straddle_min,13,0,0.05941123381797207,0.9230769230769231,1.0,0.9600000000000001,12,0.9545454545454546,0.7727272727272727,0.9090909090909091,0.9545454545454546,0.1030634110890744,0.3333333333333333,1.0,0.1,0.3,1.0,1.15,1.1,1.0
simgp24,straddle_min,14,0,0.05832596991477989,0.9230769230769231,1.0,0.9600000000000001,12,0.9523809523809523,0.6190476190476191,0.8571428571428571,0.9523809523809523,0.0881866571757485,0.6666666666666666,1.0,0.1,0.3,1.0,1.15,1.1,1.0
simgp24,straddle_min,15,0,0.057579503640475954,0.9166666666666666,1.0,0.9565217391304348,11,0.9,0.5,0.85,0.9,0.05659038379734306,0.6666666666666666,1.0,0.1,0.3,1.0,1.15,1.1,1.0
simgp24,random,3,1,0.056094428282451404,0.7307692307692307,0.95,0.8260869565217392,20,1.0,0.53125,0.96875,1.0,0.10625029502282422,0.8,0.9375,0.1,0.3,1.0,1.15,1.1,1.0
simgp24_g75,random,3,1,0.04864676125795958,0.7407407407407407,1.0,0.851063829787234,20,0.96875,0.5,0.90625,1.0,,,,,,,,,
simgp_timeblind,random,3,1,0.14221829063033417,0.7142857142857143,0.25,0.37037037037037035,20,0.8125,,,,0.3924211015297196,0.2,0.375,,,,,,
mean_of_samples,random,3,1,0.4841203159764167,1.0,0.0,0.0,20,0.0,,,,0.3130831771197437,0.0,0.0,,,,,,
simgp24,random,4,1,0.047073299537272635,0.782608695652174,0.9,0.8372093023255814,20,1.0,0.7096774193548387,0.9354838709677419,1.0,0.0962127736870156,0.8,0.9354838709677419,0.1,0.3,1.0,1.15,1.0,1.0
simgp24_g75,random,4,1,0.04386870751012998,0.8888888888888888,0.8,0.8421052631578948,20,0.967741935483871,0.5483870967741935,0.9354838709677419,1.0,,,,,,,,,
simgp_timeblind,random,4,1,0.14243094258225902,1.0,0.2,0.33333333333333337,20,0.6774193548387096,,,,0.3537170733813065,0.2,0.3548387096774194,,,,,,
mean_of_samples,random,4,1,0.4601336026429638,1.0,0.0,0.0,20,0.0,,,,0.3011579456635776,0.0,0.0,,,,,,
simgp24,random,5,1,0.04406705921536581,0.8947368421052632,0.85,0.8717948717948718,20,1.0,0.6666666666666666,0.9333333333333333,1.0,0.09976984094107604,0.8,0.9666666666666667,0.1,0.3,1.0,1.15,1.0,1.05
simgp24_g75,random,5,1,0.050618613292139514,1.0,0.75,0.8571428571428571,20,0.7666666666666667,0.6333333333333333,0.7,0.9,,,,,,,,,
simgp_timeblind,random,5,1,0.17154054090714507,1.0,0.15,0.2608695652173913,20,0.5333333333333333,,,,0.35765179448869117,0.2,0.26666666666666666,,,,,,
mean_of_samples,random,5,1,0.400146785628193,1.0,0.0,0.0,20,0.0,,,,0.2945463963173056,0.0,0.0,,,,,,
simgp24,random,6,1,0.04715967751699248,0.85,0.8947368421052632,0.8717948717948718,19,0.9655172413793104,0.4482758620689655,0.9310344827586207,0.9655172413793104,0.1053419775966457,0.5,0.9310344827586207,0.1,0.3,0.5,1.15,0.9,0.95
simgp24_g75,random,6,1,0.05226039749576765,1.0,0.7368421052631579,0.8484848484848484,19,0.7241379310344828,0.5172413793103449,0.6896551724137931,0.7586206896551724,,,,,,,,,
simgp_timeblind,random,6,1,0.12893274665235002,1.0,0.21052631578947367,0.34782608695652173,19,0.7241379310344828,,,,0.3599409828184183,0.5,0.3448275862068966,,,,,,
mean_of_samples,random,6,1,0.3388699185341806,1.0,0.0,0.0,19,0.0,,,,0.2984331761555536,0.0,0.0,,,,,,
simgp24,random,7,1,0.04709321734772416,0.8888888888888888,0.8421052631578947,0.8648648648648649,19,0.9642857142857143,0.5,0.8928571428571429,0.9642857142857143,0.10183658575366296,0.5,0.9285714285714286,0.1,0.3,0.5,1.15,0.9,0.95
simgp24_g75,random,7,1,0.04837637759001716,0.9333333333333333,0.7368421052631579,0.8235294117647058,19,0.7142857142857143,0.35714285714285715,0.6785714285714286,0.75,,,,,,,,,
simgp_timeblind,random,7,1,0.16147800897627637,1.0,0.10526315789473684,0.1904761904761905,19,0.5714285714285714,,,,0.2921499958901116,0.0,0.39285714285714285,,,,,,
mean_of_samples,random,7,1,0.3385023485694953,1.0,0.0,0.0,19,0.0,,,,0.29498660883797806,0.0,0.0,,,,,,
simgp24,random,8,1,0.04456209687430926,0.85,0.8947368421052632,0.8717948717948718,19,0.8888888888888888,0.5185185185185185,0.8888888888888888,0.9629629629629629,0.10691379247573742,0.5,0.9259259259259259,0.1,0.3,0.5,1.15,0.9,0.95
simgp24_g75,random,8,1,0.04603685285739519,0.8333333333333334,0.7894736842105263,0.8108108108108109,19,0.6666666666666666,0.18518518518518517,0.48148148148148145,0.6666666666666666,,,,,,,,,
simgp_timeblind,random,8,1,0.2163844089076231,1.0,0.05263157894736842,0.1,19,0.2962962962962963,,,,0.3161975974796165,0.0,0.37037037037037035,,,,,,
mean_of_samples,random,8,1,0.35386471226393645,1.0,0.0,0.0,19,0.0,,,,0.29463769236361703,0.0,0.0,,,,,,
simgp24,random,9,1,0.04516639570559586,0.8421052631578947,0.8888888888888888,0.8648648648648649,18,0.8846153846153846,0.5384615384615384,0.8846153846153846,0.9615384615384616,0.11404140532098586,0.5,0.9230769230769231,0.1,0.3,0.5,1.15,0.9,0.95
simgp24_g75,random,9,1,0.04762778689942125,0.8235294117647058,0.7777777777777778,0.7999999999999999,18,0.6538461538461539,0.23076923076923078,0.5,0.6923076923076923,,,,,,,,,
simgp_timeblind,random,9,1,0.20571525101092725,1.0,0.05555555555555555,0.10526315789473684,18,0.3076923076923077,,,,0.3237739672867568,0.0,0.2692307692307692,,,,,,
mean_of_samples,random,9,1,0.34961690070668455,1.0,0.0,0.0,18,0.0,,,,0.30087606958217183,0.0,0.0,,,,,,
simgp24,random,10,1,0.04886842134858733,0.8333333333333334,0.8823529411764706,0.8571428571428571,17,0.88,0.44,0.76,0.96,0.1123741209073503,0.75,0.92,0.1,0.3,0.5,1.0,1.1,0.95
simgp24_g75,random,10,1,0.04414348993812279,0.8333333333333334,0.8823529411764706,0.8571428571428571,17,0.6,0.28,0.48,0.76,,,,,,,,,
simgp_timeblind,random,10,1,0.21093458252875885,1.0,0.058823529411764705,0.1111111111111111,17,0.4,,,,0.3057766545584714,0.0,0.44,,,,,,
mean_of_samples,random,10,1,0.3176082634723579,1.0,0.0,0.0,17,0.0,,,,0.31534014963839035,0.0,0.0,,,,,,
simgp24,random,11,1,0.04944641780749463,0.8333333333333334,0.8823529411764706,0.8571428571428571,17,0.9166666666666666,0.2916666666666667,0.75,0.9583333333333334,0.11664417878780128,0.75,0.9166666666666666,0.1,0.3,0.5,1.0,1.1,0.9
simgp24_g75,random,11,1,0.04258821762709192,0.8333333333333334,0.8823529411764706,0.8571428571428571,17,0.5833333333333334,0.2916666666666667,0.5,0.6666666666666666,,,,,,,,,
simgp_timeblind,random,11,1,0.2056129636058544,1.0,0.17647058823529413,0.3,17,0.4583333333333333,,,,0.3106079978514315,0.25,0.4166666666666667,,,,,,
mean_of_samples,random,11,1,0.32527625587170456,1.0,0.0,0.0,17,0.0,,,,0.3152255273158684,0.0,0.0,,,,,,
simgp24,random,12,1,0.0505703714484026,0.8235294117647058,0.875,0.8484848484848485,16,0.8695652173913043,0.2608695652173913,0.7391304347826086,0.9130434782608695,0.11169215361512372,0.75,0.9130434782608695,0.1,0.3,0.5,1.0,1.1,0.95
simgp24_g75,random,12,1,0.04354082256384297,0.7777777777777778,0.875,0.823529411764706,16,0.6521739130434783,0.391304347826087,0.5217391304347826,0.6956521739130435,,,,,,,,,
simgp_timeblind,random,12,1,0.20338734269234826,1.0,0.1875,0.3157894736842105,16,0.43478260869565216,,,,0.3154627097347652,0.25,0.391304347826087,,,,,,
mean_of_samples,random,12,1,0.30671889645585515,1.0,0.0,0.0,16,0.0,,,,0.329545370217231,0.0,0.0,,,,,,
simgp24,random,13,1,0.049322718796161645,0.8,0.8,0.8000000000000002,15,0.8636363636363636,0.3181818181818182,0.6818181818181818,0.9090909090909091,0.10674466710980712,0.5,0.9090909090909091,0.1,0.3,0.5,1.0,1.1,0.9
simgp24_g75,random,13,1,0.04293248103777693,0.7647058823529411,0.8666666666666667,0.8125,15,0.6818181818181818,0.36363636363636365,0.5454545454545454,0.6818181818181818,,,,,,,,,
simgp_timeblind,random,13,1,0.20199464070564715,1.0,0.2,0.33333333333333337,15,0.45454545454545453,,,,0.3213594081640228,0.25,0.4090909090909091,,,,,,
mean_of_samples,random,13,1,0.30049991596485737,1.0,0.0,0.0,15,0.0,,,,0.33715195594448333,0.0,0.0,,,,,,
simgp24,random,14,1,0.04468240968413866,0.75,0.8571428571428571,0.7999999999999999,14,0.9523809523809523,0.2857142857142857,0.7142857142857143,0.9523809523809523,0.06531842281068684,0.75,0.9523809523809523,0.1,0.3,0.5,1.0,1.1,0.9
simgp24_g75,random,14,1,0.042168694492167404,0.75,0.8571428571428571,0.7999999999999999,14,0.5714285714285714,0.3333333333333333,0.5238095238095238,0.6666666666666666,,,,,,,,,
simgp_timeblind,random,14,1,0.21061268270770336,1.0,0.21428571428571427,0.35294117647058826,14,0.38095238095238093,,,,0.318431920657848,0.25,0.38095238095238093,,,,,,
mean_of_samples,random,14,1,0.29713876689168,1.0,0.0,0.0,14,0.0,,,,0.3427714884931553,0.0,0.0,,,,,,
simgp24,random,15,1,0.04752694283864669,0.7857142857142857,0.8461538461538461,0.8148148148148148,13,0.8,0.3,0.7,1.0,0.07979978449486115,0.75,0.95,0.1,0.3,0.5,1.0,1.1,0.95
simgp24_g75,random,15,1,0.04179554488953627,0.8461538461538461,0.8461538461538461,0.8461538461538461,13,0.65,0.35,0.55,0.7,,,,,,,,,
simgp_timeblind,random,15,1,0.2062721721850774,1.0,0.23076923076923078,0.375,13,0.3,,,,0.3209333403251835,0.25,0.4,,,,,,
mean_of_samples,random,15,1,0.2871468368656723,1.0,0.0,0.0,13,0.0,,,,0.35268436032580386,0.0,0.0,,,,,,
