model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
simgp24_g75,random,10,4,0.115877587860694,0.8571428571428571,1.0,0.923076923076923,24,0.7682926829268293,0.5365853658536586,0.7195121951219512,0.7804878048780488,,,,,,,,,
simgp_timeblind,random,10,4,0.19325270220812907,0.9230769230769231,0.5,0.6486486486486487,24,0.5365853658536586,,,,0.21696573812637118,0.6111111111111112,0.5365853658536586,,,,,,
mean_of_samples,random,10,4,0.30963901103283537,1.0,0.0,0.0,24,0.0,,,,0.3773468522416221,0.0,0.0,,,,,,
simgp24,random,11,4,0.1352902782232577,0.8,1.0,0.888888888888889,24,0.7901234567901234,0.2962962962962963,0.7283950617283951,0.8888888888888888,0.18581173496721912,1.0,0.8641975308641975,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,11,4,0.13939436398814695,0.8888888888888888,1.0,0.9411764705882353,24,0.7901234567901234,0.24691358024691357,0.6172839506172839,0.8024691358024691,,,,,,,,,
simgp_timeblind,random,11,4,0.19451070457075223,0.9230769230769231,0.5,0.6486486486486487,24,0.5308641975308642,,,,0.21822740944196778,0.6111111111111112,0.5185185185185185,,,,,,
mean_of_samples,random,11,4,0.31080521927295823,1.0,0.0,0.0,24,0.0,,,,0.37613293345900906,0.0,0.0,,,,,,
simgp24,random,12,4,0.14852772398890365,0.8,1.0,0.888888888888889,24,0.775,0.2625,0.65,0.85,0.19189955234895706,1.0,0.875,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,12,4,0.12238823591694928,0.8571428571428571,1.0,0.923076923076923,24,0.75,0.3625,0.7125,0.825,,,,,,,,,
simgp_timeblind,random,12,4,0.19442811345949157,0.9230769230769231,0.5,0.6486486486486487,24,0.525,,,,0.22009990071772723,0.6111111111111112,0.525,,,,,,
mean_of_samples,random,12,4,0.3130285372109804,1.0,0.0,0.0,24,0.0,,,,0.3802469330812051,0.0,0.0,,,,,,
simgp24,random,13,4,0.14460858915762442,0.7931034482758621,1.0,0.8846153846153846,23,0.810126582278481,0.4810126582278481,0.6835443037974683,0.8481012658227848,0.15544991904211994,0.9444444444444444,0.9113924050632911,0.7,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,13,4,0.12371747480881748,0.92,1.0,0.9583333333333334,23,0.7974683544303798,0.569620253164557,0.7088607594936709,0.8227848101265823,,,,,,,,,
simgp_timeblind,random,13,4,0.15391847352157326,0.8666666666666667,0.5652173913043478,0.6842105263157895,23,0.7721518987341772,,,,0.21920281363245564,0.6666666666666666,0.8607594936708861,,,,,,
mean_of_samples,random,13,4,0.31708728208779896,1.0,0.0,0.0,23,0.0,,,,0.39727304158574095,0.0,0.0,,,,,,
simgp24,random,14,4,0.14299617113817986,0.7931034482758621,1.0,0.8846153846153846,23,0.8076923076923077,0.4358974358974359,0.7051282051282052,0.8717948717948718,0.1618620152460262,0.9444444444444444,0.9102564102564102,0.7,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,14,4,0.1690817493271931,0.7931034482758621,1.0,0.8846153846153846,23,0.8717948717948718,0.3717948717948718,0.717948717948718,0.9358974358974359,,,,,,,,,
simgp_timeblind,random,14,4,0.15750043960228433,0.8571428571428571,0.5217391304347826,0.6486486486486486,23,0.7564102564102564,,,,0.2207454952205838,0.6111111111111112,0.8589743589743589,,,,,,
mean_of_samples,random,14,4,0.31480402639974026,1.0,0.0,0.0,23,0.0,,,,0.3853984799524134,0.0,0.0,,,,,,
simgp24,random,15,4,0.13503164334152637,0.7857142857142857,1.0,0.88,22,0.7922077922077922,0.4935064935064935,0.7532467532467533,0.8571428571428571,0.1536560752915244,0.9411764705882353,0.922077922077922,0.7,0.6,1.0,1.0,0.9,1.1
simgp24_g75,random,15,4,0.167457791217218,0.7857142857142857,1.0,0.88,22,0.8181818181818182,0.36363636363636365,0.7142857142857143,0.9090909090909091,,,,,,,,,
simgp_timeblind,random,15,4,0.15465863314946385,0.8571428571428571,0.5454545454545454,0.6666666666666665,22,0.7402597402597403,,,,0.22453565887827445,0.6470588235294118,0.8181818181818182,,,,,,
mean_of_samples,random,15,4,0.3183176956372411,1.0,0.0,0.0,22,0.0,,,,0.39729370907855205,0.0,0.0,,,,,,
simgp24,uncertainty,3,4,0.14343003759048376,0.84375,1.0,0.9152542372881356,27,0.7640449438202247,0.43820224719101125,0.6966292134831461,0.8651685393258427,0.1339453620425233,0.6842105263157895,0.9550561797752809,0.25,0.6,1.0,1.15,0.9,0.9
simgp24,uncertainty,4,4,0.1352600521144589,0.8387096774193549,1.0,0.9122807017543859,26,0.875,0.4772727272727273,0.6704545454545454,0.9090909090909091,0.14696982923339835,0.7222222222222222,0.9659090909090909,0.1,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,5,4,0.1378933021762876,0.9565217391304348,0.8461538461538461,0.8979591836734695,26,0.6896551724137931,0.3218390804597701,0.5862068965517241,0.7816091954022989,0.13615961363981194,0.1111111111111111,0.9540229885057471,0.1,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,6,4,0.13030911328582734,1.0,1.0,1.0,26,0.7790697674418605,0.4418604651162791,0.6627906976744186,0.9069767441860465,0.1707165807073714,0.3888888888888889,0.9534883720930233,0.1,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,7,4,0.11320650657009239,1.0,1.0,1.0,25,0.8,0.4235294117647059,0.6705882352941176,0.9058823529411765,0.11403233937998768,0.47058823529411764,0.9647058823529412,0.1,0.6,1.0,1.0,0.9,1.1
simgp24,uncertainty,8,4,0.12192563331737344,0.96,1.0,0.9795918367346939,24,0.7619047619047619,0.44047619047619047,0.6547619047619048,0.8809523809523809,0.1093754972891844,0.6875,0.9642857142857143,0.1,0.6,1.0,1.0,0.9,1.05
simgp24,uncertainty,9,4,0.20693987813166126,0.8214285714285714,1.0,0.9019607843137255,23,0.7831325301204819,0.1566265060240964,0.6746987951807228,0.8192771084337349,0.11765971286610934,0.875,0.963855421686747,0.1,0.6,1.0,1.0,0.9,0.95
simgp24,uncertainty,10,4,0.21783207100964533,0.7777777777777778,0.9545454545454546,0.8571428571428572,22,0.9024390243902439,0.47560975609756095,0.8170731707317073,0.9146341463414634,0.14562539670620608,0.6666666666666666,0.9634146341463414,0.1,0.6,1.0,1.0,0.9,0.95
simgp24,uncertainty,11,4,0.22997023207941092,0.6896551724137931,0.9523809523809523,0.7999999999999999,21,0.8888888888888888,0.48148148148148145,0.8271604938271605,0.9135802469135802,0.15544184045976053,0.6666666666666666,0.9629629629629629,0.25,0.6,1.0,1.0,0.9,1.0
simgp24,uncertainty,12,4,0.24886499405695023,0.6551724137931034,0.95,0.7755102040816326,20,0.8875,0.45,0.8125,0.8875,0.16269149904452104,0.4666666666666667,0.95,0.4,0.6,0.0,1.0,0.9,1.1
simgp24,uncertainty,13,4,0.14703155100994497,0.8260869565217391,1.0,0.9047619047619047,19,0.9493670886075949,0.759493670886076,0.9240506329113924,0.9493670886075949,0.10202686330050749,0.4666666666666667,0.9746835443037974,0.55,0.6,0.5,1.0,0.9,1.1
simgp24,uncertainty,14,4,0.3122438348613245,0.5454545454545454,1.0,0.7058823529411764,18,0.9230769230769231,0.11538461538461539,0.6538461538461539,0.9487179487179487,0.08506337536219678,0.42857142857142855,0.9743589743589743,0.55,0.6,0.5,1.0,0.9,1.1
simgp24,uncertainty,15,4,0.31233881432629085,0.5483870967741935,1.0,0.7083333333333333,17,0.948051948051948,0.1038961038961039,0.6363636363636364,0.948051948051948,0.0837038584734472,0.42857142857142855,0.974025974025974,0.4,0.6,0.0,1.0,0.9,1.1
simgp24,straddle,3,4,0.14343003759048376,0.84375,1.0,0.9152542372881356,27,0.7640449438202247,0.43820224719101125,0.6966292134831461,0.8651685393258427,0.1339453620425233,0.6842105263157895,0.9550561797752809,0.25,0.6,1.0,1.15,0.9,0.9
simgp24,straddle,4,4,0.14298641007303145,0.896551724137931,1.0,0.9454545454545454,26,0.7386363636363636,0.4772727272727273,0.7045454545454546,0.7727272727272727,0.15100846920930672,0.6842105263157895,0.9545454545454546,0.1,0.6,1.0,0.85,1.1,0.95
simgp24,straddle,5,4,0.10823873488361141,0.8064516129032258,1.0,0.8928571428571428,25,0.9195402298850575,0.5977011494252874,0.8620689655172413,0.9425287356321839,0.14955782156447456,0.9444444444444444,0.9655172413793104,0.1,1.0,0.5,1.15,1.1,1.1
simgp24,straddle,6,4,0.10672758187765294,0.9583333333333334,0.92,0.9387755102040817,25,0.8488372093023255,0.5232558139534884,0.6976744186046512,0.8953488372093024,0.15370687558720714,0.3888888888888889,0.9651162790697675,0.1,0.6,1.0,1.15,1.0,0.95
simgp24,straddle,7,4,0.11979332291332408,0.96,1.0,0.9795918367346939,24,0.8117647058823529,0.4235294117647059,0.6823529411764706,0.8470588235294118,0.14597960754786843,0.8235294117647058,0.9647058823529412,0.1,1.0,1.0,1.15,1.0,1.1
simgp24,straddle,8,4,0.11910007865940077,0.9166666666666666,0.9565217391304348,0.9361702127659574,23,0.8809523809523809,0.6309523809523809,0.8333333333333334,0.9404761904761905,0.1704043877147696,0.8235294117647058,0.9285714285714286,0.1,0.6,1.0,1.15,1.0,0.95
simgp24,straddle,9,4,0.14633554138300017,0.9090909090909091,0.9090909090909091,0.9090909090909091,22,0.8674698795180723,0.5180722891566265,0.7951807228915663,0.927710843373494,0.20396058963596855,0.8125,0.927710843373494,0.1,1.0,1.0,1.15,1.1,1.1
simgp24,straddle,10,4,0.11117455953015415,0.9130434782608695,1.0,0.9545454545454545,21,0.9512195121951219,0.5365853658536586,0.8902439024390244,0.9634146341463414,0.16286954338804047,0.8125,0.9634146341463414,0.1,0.6,1.0,0.85,0.9,0.95
simgp24,straddle,11,4,0.1203028386558184,0.9090909090909091,1.0,0.9523809523809523,20,0.9506172839506173,0.7283950617283951,0.9259259259259259,0.9753086419753086,0.1905623782341539,1.0,0.9753086419753086,0.1,1.0,1.0,1.0,1.0,1.1
simgp24,straddle,12,4,0.163521893955804,0.8260869565217391,1.0,0.9047619047619047,19,0.925,0.7,0.9,0.95,0.24269859647932482,1.0,0.9625,0.25,0.6,1.0,1.0,1.0,0.9
simgp24,straddle,13,4,0.16033842581254226,0.8260869565217391,1.0,0.9047619047619047,19,0.9240506329113924,0.6962025316455697,0.8987341772151899,0.9493670886075949,0.23722530138532288,1.0,0.9620253164556962,0.25,0.6,1.0,1.0,1.0,0.9
simgp24,straddle,14,4,0.10378247355452642,0.95,1.0,0.9743589743589743,19,0.9487179487179487,0.6282051282051282,0.8974358974358975,0.9615384615384616,0.15028300933262156,1.0,0.9615384615384616,0.1,0.6,0.0,0.85,0.9,0.95
simgp24,straddle,15,4,0.09847896243502546,0.95,1.0,0.9743589743589743,19,0.935064935064935,0.6753246753246753,0.8961038961038961,0.961038961038961,0.1436434556799564,1.0,0.961038961038961,0.1,0.6,0.5,0.85,0.9,1.0
simgp24,straddle_min,3,4,0.14343003759048376,0.84375,1.0,0.9152542372881356,27,0.7640449438202247,0.43820224719101125,0.6966292134831461,0.8651685393258427,0.1339453620425233,0.6842105263157895,0.9550561797752809,0.25,0.6,1.0,1.15,0.9,0.9
simgp24,straddle_min,4,4,0.1761137279084585,0.7428571428571429,1.0,0.8524590163934427,26,0.6931818181818182,0.125,0.48863636363636365,0.7159090909090909,0.1659239635886949,0.9473684210526315,0.9545454545454546,0.1,0.6,1.0,0.85,1.1,0.95
simgp24,straddle_min,5,4,0.15458353797219107,0.8125,1.0,0.896551724137931,26,0.7011494252873564,0.21839080459770116,0.632183908045977,0.7471264367816092,0.19219889933839435,0.9473684210526315,0.9310344827586207,0.1,1.0,0.0,1.15,1.0,1.1
simgp24,straddle_min,6,4,0.1573244006731326,0.7878787878787878,1.0,0.8813559322033898,26,0.6162790697674418,0.12790697674418605,0.45348837209302323,0.7093023255813954,0.17955773550924267,0.9473684210526315,0.9069767441860465,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,7,4,0.16004681010324942,0.8125,1.0,0.896551724137931,26,0.6352941176470588,0.1411764705882353,0.4588235294117647,0.6941176470588235,0.188072898670406,0.9473684210526315,0.8705882352941177,0.1,0.6,1.0,0.85,1.1,0.95
simgp24,straddle_min,8,4,0.1345921593989308,0.8666666666666667,1.0,0.9285714285714286,26,0.6428571428571429,0.16666666666666666,0.5714285714285714,0.7738095238095238,0.1958695413574259,0.9473684210526315,0.6785714285714286,0.25,1.0,0.0,1.15,1.0,1.1
simgp24,straddle_min,9,4,0.12546262802844527,0.896551724137931,1.0,0.9454545454545454,26,0.6867469879518072,0.1686746987951807,0.5662650602409639,0.8072289156626506,0.18472506345031442,0.9473684210526315,0.7590361445783133,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,straddle_min,10,4,0.15537430621154225,0.8928571428571429,1.0,0.9433962264150945,25,0.7926829268292683,0.4634146341463415,0.6951219512195121,0.8292682926829268,0.20454604990551148,1.0,0.8658536585365854,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,11,4,0.16217442588440867,0.8928571428571429,1.0,0.9433962264150945,25,0.691358024691358,0.4074074074074074,0.654320987654321,0.7283950617283951,0.21290120094113352,1.0,0.8518518518518519,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,12,4,0.16515576794469353,0.8928571428571429,1.0,0.9433962264150945,25,0.7,0.375,0.625,0.7125,0.2175805035081922,1.0,0.825,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,13,4,0.31641913301892566,0.6578947368421053,1.0,0.7936507936507937,25,0.25316455696202533,0.1518987341772152,0.25316455696202533,0.2911392405063291,0.2144299694764656,1.0,0.9620253164556962,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,14,4,0.20193395672631279,0.8620689655172413,1.0,0.9259259259259259,25,0.48717948717948717,0.11538461538461539,0.358974358974359,0.48717948717948717,0.13320324554965887,1.0,0.9487179487179487,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,straddle_min,15,4,0.20043838826136143,0.8928571428571429,1.0,0.9433962264150945,25,0.4805194805194805,0.11688311688311688,0.36363636363636365,0.4805194805194805,0.1348837603767602,1.0,0.948051948051948,0.7,0.6,1.0,1.15,1.0,0.9
simgp24,random,3,5,0.11118087477801362,0.7435897435897436,0.9666666666666667,0.8405797101449275,30,0.7528089887640449,0.449438202247191,0.6966292134831461,0.7865168539325843,0.19969583247161435,0.9615384615384616,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
simgp24_g75,random,3,5,0.09033620804884124,0.8387096774193549,0.8666666666666667,0.8524590163934426,30,0.7865168539325843,0.5393258426966292,0.7528089887640449,0.8876404494382022,,,,,,,,,
simgp_timeblind,random,3,5,0.1672584694379082,1.0,0.5333333333333333,0.6956521739130436,30,0.6179775280898876,,,,0.23709912860803778,0.6153846153846154,0.5393258426966292,,,,,,
mean_of_samples,random,3,5,0.27664241836383563,1.0,0.0,0.0,30,0.0,,,,0.3974713394343838,0.0,0.0,,,,,,
simgp24,random,4,5,0.12312370887566906,0.8055555555555556,0.9666666666666667,0.8787878787878789,30,0.75,0.5,0.7272727272727273,0.8522727272727273,0.21541144992931138,0.9615384615384616,0.9204545454545454,0.1,1.0,1.0,1.15,1.1,1.0
simgp24_g75,random,4,5,0.09869884465048567,0.7428571428571429,0.8666666666666667,0.8,30,0.7272727272727273,0.3068181818181818,0.6136363636363636,0.7613636363636364,,,,,,,,,
simgp_timeblind,random,4,5,0.18232671897102143,1.0,0.6333333333333333,0.7755102040816326,30,0.6363636363636364,,,,0.23484633323395976,0.6923076923076923,0.6022727272727273,,,,,,
mean_of_samples,random,4,5,0.27897384034363054,1.0,0.0,0.0,30,0.0,,,,0.39625556789018523,0.0,0.0,,,,,,
simgp24,random,5,5,0.09181770972061828,0.8285714285714286,0.9666666666666667,0.8923076923076922,30,0.8045977011494253,0.6436781609195402,0.7586206896551724,0.8850574712643678,0.17166126074420027,0.9615384615384616,1.0,0.1,1.0,1.0,1.15,1.1,1.05
simgp24_g75,random,5,5,0.1051482991570339,0.8387096774193549,0.8666666666666667,0.8524590163934426,30,0.7471264367816092,0.4827586206896552,0.7126436781609196,0.7931034482758621,,,,,,,,,
simgp_timeblind,random,5,5,0.194804931326365,1.0,0.4666666666666667,0.6363636363636364,30,0.5172413793103449,,,,0.21596462909335806,0.5384615384615384,0.5287356321839081,,,,,,
mean_of_samples,random,5,5,0.27408170457907693,1.0,0.0,0.0,30,0.0,,,,0.3519929994030747,0.0,0.0,,,,,,
simgp24,random,6,5,0.08486247730995662,0.8529411764705882,0.9666666666666667,0.90625,30,0.9883720930232558,0.6744186046511628,0.8837209302325582,1.0,0.15280177330506162,0.9615384615384616,1.0,0.1,1.0,1.0,1.15,1.1,1.05
simgp24_g75,random,6,5,0.07788870941198618,0.84375,0.9,0.870967741935484,30,0.627906976744186,0.43023255813953487,0.5581395348837209,0.7790697674418605,,,,,,,,,
simgp_timeblind,random,6,5,0.21412800559027598,1.0,0.5,0.6666666666666666,30,0.5697674418604651,,,,0.20077329500813834,0.5384615384615384,0.7906976744186046,,,,,,
mean_of_samples,random,6,5,0.27417093927270775,1.0,0.0,0.0,30,0.0,,,,0.352555435928672,0.0,0.0,,,,,,
simgp24,random,7,5,0.0865150325332218,0.8484848484848485,0.9333333333333333,0.888888888888889,30,0.9294117647058824,0.6470588235294118,0.8941176470588236,0.9882352941176471,0.13724933931848254,0.9615384615384616,1.0,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,7,5,0.06927880026622044,1.0,0.8333333333333334,0.9090909090909091,30,0.6352941176470588,0.4235294117647059,0.5647058823529412,0.8,,,,,,,,,
simgp_timeblind,random,7,5,0.2296226371631833,1.0,0.5,0.6666666666666666,30,0.5294117647058824,,,,0.19819106654456364,0.5384615384615384,0.7764705882352941,,,,,,
mean_of_samples,random,7,5,0.2915900381849979,1.0,0.0,0.0,30,0.0,,,,0.3344510572893461,0.0,0.0,,,,,,
simgp24,random,8,5,0.09174138858687331,0.8235294117647058,0.9333333333333333,0.8749999999999999,30,0.9285714285714286,0.6190476190476191,0.8690476190476191,0.9880952380952381,0.14725589970195965,0.9615384615384616,1.0,0.1,1.0,1.0,1.15,1.1,1.05
simgp24_g75,random,8,5,0.10720615984694348,0.8387096774193549,0.8666666666666667,0.8524590163934426,30,0.7023809523809523,0.39285714285714285,0.5952380952380952,0.7619047619047619,,,,,,,,,
simgp_timeblind,random,8,5,0.17658091196283746,1.0,0.4666666666666667,0.6363636363636364,30,0.6071428571428571,,,,0.18240471181844592,0.5384615384615384,0.7857142857142857,,,,,,
mean_of_samples,random,8,5,0.29946971868860484,1.0,0.0,0.0,30,0.0,,,,0.3353113495605521,0.0,0.0,,,,,,
simgp24,random,9,5,0.07424611209737846,0.9230769230769231,0.8275862068965517,0.8727272727272727,29,0.8192771084337349,0.5060240963855421,0.7228915662650602,0.927710843373494,0.10694041962289814,0.84,0.9518072289156626,0.1,0.6,1.0,1.0,0.9,0.9
simgp24_g75,random,9,5,0.06267424408133798,1.0,0.8620689655172413,0.9259259259259259,29,0.8554216867469879,0.5301204819277109,0.7228915662650602,0.9518072289156626,,,,,,,,,
simgp_timeblind,random,9,5,0.21652995726092647,1.0,0.3448275862068966,0.5128205128205129,29,0.3373493975903614,,,,0.20822779507060588,0.36,0.3614457831325301,,,,,,
mean_of_samples,random,9,5,0.28514511723471925,1.0,0.0,0.0,29,0.0,,,,0.338200250201926,0.0,0.0,,,,,,
simgp24,random,10,5,0.06047483451330946,0.9259259259259259,0.8620689655172413,0.8928571428571429,29,0.9878048780487805,0.6097560975609756,0.8658536585365854,1.0,0.09736889735875343,0.88,0.9634146341463414,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,10,5,0.060410626989524464,1.0,0.8620689655172413,0.9259259259259259,29,0.8536585365853658,0.4634146341463415,0.7317073170731707,0.9512195121951219,,,,,,,,,
simgp_timeblind,random,10,5,0.2394885104886143,1.0,0.3103448275862069,0.4736842105263158,29,0.36585365853658536,,,,0.20632949241904674,0.32,0.6097560975609756,,,,,,
mean_of_samples,random,10,5,0.29816405385861416,1.0,0.0,0.0,29,0.0,,,,0.33376600465115863,0.0,0.0,,,,,,
simgp24,random,11,5,0.0616093280966134,0.9259259259259259,0.8620689655172413,0.8928571428571429,29,1.0,0.6049382716049383,0.8641975308641975,1.0,0.09988255538047368,0.88,0.9629629629629629,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,11,5,0.05664843552342043,1.0,0.8620689655172413,0.9259259259259259,29,0.8395061728395061,0.4691358024691358,0.7654320987654321,0.9506172839506173,,,,,,,,,
simgp_timeblind,random,11,5,0.1945950344483009,1.0,0.4482758620689655,0.6190476190476191,29,0.48148148148148145,,,,0.19007663590908067,0.48,0.7037037037037037,,,,,,
mean_of_samples,random,11,5,0.31757120922155063,1.0,0.0,0.0,29,0.0,,,,0.3328012964280043,0.0,0.0,,,,,,
simgp24,random,12,5,0.062070933895003184,0.9230769230769231,0.8571428571428571,0.888888888888889,28,0.9875,0.5875,0.875,1.0,0.09208466464489164,0.88,0.9625,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,12,5,0.0873042279835777,0.9230769230769231,0.8571428571428571,0.888888888888889,28,0.7375,0.325,0.675,0.8,,,,,,,,,
simgp_timeblind,random,12,5,0.19337853424131515,1.0,0.42857142857142855,0.6,28,0.4625,,,,0.1843745192300704,0.48,0.675,,,,,,
mean_of_samples,random,12,5,0.30255226101900684,1.0,0.0,0.0,28,0.0,,,,0.3328988079472328,0.0,0.0,,,,,,
simgp24,random,13,5,0.06139796467364469,0.9230769230769231,0.8571428571428571,0.888888888888889,28,0.9620253164556962,0.5569620253164557,0.8354430379746836,1.0,0.10234436771021677,0.88,0.9620253164556962,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,13,5,0.06474780784612967,1.0,0.8571428571428571,0.923076923076923,28,0.8354430379746836,0.5569620253164557,0.7468354430379747,0.9113924050632911,,,,,,,,,
simgp_timeblind,random,13,5,0.1759031865361404,1.0,0.4642857142857143,0.6341463414634146,28,0.4810126582278481,,,,0.18645871948485074,0.52,0.620253164556962,,,,,,
mean_of_samples,random,13,5,0.30313167960935294,1.0,0.0,0.0,28,0.0,,,,0.33480435102235434,0.0,0.0,,,,,,
simgp24,random,14,5,0.06169322120850867,0.9230769230769231,0.8571428571428571,0.888888888888889,28,0.9615384615384616,0.5641025641025641,0.8205128205128205,1.0,0.10283615228021321,0.88,0.9615384615384616,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,14,5,0.06042188334276939,1.0,0.8571428571428571,0.923076923076923,28,0.8333333333333334,0.5256410256410257,0.7051282051282052,0.8846153846153846,,,,,,,,,
simgp_timeblind,random,14,5,0.17790398216613285,1.0,0.4642857142857143,0.6341463414634146,28,0.46153846153846156,,,,0.1877698154312523,0.52,0.6153846153846154,,,,,,
mean_of_samples,random,14,5,0.32363485987046103,1.0,0.0,0.0,28,0.0,,,,0.3332013043028518,0.0,0.0,,,,,,
simgp24,random,15,5,0.06548991575116342,0.8888888888888888,0.8571428571428571,0.8727272727272727,28,0.8831168831168831,0.5194805194805194,0.8441558441558441,0.974025974025974,0.11438420970042781,0.88,0.9090909090909091,0.1,1.0,1.0,1.15,1.1,1.1
simgp24_g75,random,15,5,0.05793768261008646,1.0,0.8571428571428571,0.923076923076923,28,0.8181818181818182,0.44155844155844154,0.7142857142857143,0.8701298701298701,,,,,,,,,
simgp_timeblind,random,15,5,0.18029663916521654,1.0,0.4642857142857143,0.6341463414634146,28,0.4155844155844156,,,,0.19111620475239305,0.52,0.5584415584415584,,,,,,
mean_of_samples,random,15,5,0.34032124563744826,1.0,0.0,0.0,28,0.0,,,,0.33761589743980686,0.0,0.0,,,,,,
simgp24,uncertainty,3,5,0.11118087477801362,0.7435897435897436,0.9666666666666667,0.8405797101449275,30,0.7528089887640449,0.449438202247191,0.6966292134831461,0.7865168539325843,0.19969583247161435,0.9615384615384616,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
simgp24,uncertainty,4,5,0.11404621054872668,0.7368421052631579,0.9655172413793104,0.835820895522388,29,0.75,0.5795454545454546,0.7159090909090909,0.8522727272727273,0.20950212591149742,0.96,0.9772727272727273,0.1,1.0,1.0,1.15,1.0,1.05
simgp24,uncertainty,5,5,0.15401445591300128,0.7,0.9655172413793104,0.8115942028985508,29,0.6781609195402298,0.26436781609195403,0.6091954022988506,0.7471264367816092,0.15847292804288318,0.96,0.9770114942528736,0.1,1.0,0.5,1.15,1.1,0.95
simgp24,uncertainty,6,5,0.14602277931239524,0.75,0.9642857142857143,0.8437499999999999,28,0.7209302325581395,0.26744186046511625,0.6627906976744186,0.7441860465116279,0.14889930863345635,0.92,0.9767441860465116,0.1,1.0,0.0,1.15,1.1,0.95
simgp24,uncertainty,7,5,0.0917638971533253,0.8,0.8571428571428571,0.8275862068965518,28,0.7529411764705882,0.5411764705882353,0.7294117647058823,0.788235294117647,0.12256620430382272,0.92,0.9529411764705882,0.1,1.0,1.0,1.15,1.1,1.0
simgp24,uncertainty,8,5,0.08925340249269162,0.8214285714285714,0.8518518518518519,0.8363636363636364,27,0.7261904761904762,0.5238095238095238,0.6904761904761905,0.75,0.09850851897236076,0.9166666666666666,0.9285714285714286,0.1,1.0,1.0,1.15,1.1,1.0
simgp24,uncertainty,9,5,0.12527919960841027,0.8148148148148148,0.8461538461538461,0.830188679245283,26,0.7590361445783133,0.5421686746987951,0.7349397590361446,0.9759036144578314,0.09649723299477492,0.9130434782608695,0.963855421686747,0.1,1.0,0.5,1.15,1.1,1.05
simgp24,uncertainty,10,5,0.08044037692286708,0.9130434782608695,0.84,0.8749999999999999,25,0.7804878048780488,0.5609756097560976,0.7195121951219512,0.8536585365853658,0.12543990771480631,0.9545454545454546,0.9512195121951219,0.1,1.0,1.0,1.15,1.1,1.05
simgp24,uncertainty,11,5,0.08456688311606142,0.8695652173913043,0.8333333333333334,0.851063829787234,24,0.7530864197530864,0.5432098765432098,0.7407407407407407,0.8024691358024691,0.13986731485608656,0.9523809523809523,0.9506172839506173,0.1,1.0,1.0,1.15,1.1,1.1
simgp24,uncertainty,12,5,0.08204253591045127,0.9047619047619048,0.8260869565217391,0.8636363636363636,23,0.75,0.5375,0.7,0.7875,0.12467171243638239,0.95,0.95,0.1,1.0,1.0,1.15,1.1,1.05
simgp24,uncertainty,13,5,0.07673385950646724,0.95,0.8260869565217391,0.8837209302325583,23,0.7848101265822784,0.5189873417721519,0.7088607594936709,0.810126582278481,0.1336250946135604,0.95,0.7848101265822784,0.25,0.6,1.0,1.0,1.0,0.9
simgp24,uncertainty,14,5,0.1988939424757712,0.6774193548387096,0.9545454545454546,0.7924528301886793,22,0.6923076923076923,0.23076923076923078,0.6153846153846154,0.7435897435897436,0.13177175206100095,0.9473684210526315,0.9743589743589743,0.1,1.0,1.0,1.0,1.0,1.05
simgp24,uncertainty,15,5,0.18939883187311582,0.7407407407407407,0.9523809523809523,0.8333333333333334,21,0.7142857142857143,0.2597402597402597,0.6233766233766234,0.7532467532467533,0.11123178748283971,0.9444444444444444,0.974025974025974,0.1,1.0,1.0,1.15,1.1,1.05
simgp24,straddle,3,5,0.11118087477801362,0.7435897435897436,0.9666666666666667,0.8405797101449275,30,0.7528089887640449,0.449438202247191,0.6966292134831461,0.7865168539325843,0.19969583247161435,0.9615384615384616,0.9887640449438202,0.1,1.0,1.0,0.85,1.0,1.1
